trial_id,model_name,provider,task_name,n_input_tokens,n_output_tokens,total_tokens,execution_time_sec,success,reward,model_name_perf,task_name_perf,execution_time_perf,success_perf,model_success_rate,final_success,final_execution_time
c2385ee8-b2d3-4c06-b743-d5efde999f1b,OpenAI/gpt-oss-20B,together_ai,nginx-request-logging,1251,1235,2486,199.520646,False,0.0,OpenAI/gpt-oss-20B,nginx-request-logging,199.520646,False,0.0,False,199.520646
85ccd1dc-8474-4311-8f5b-4d7e22ac6358,moonshotai/Kimi-K2-Instruct-0905,together_ai,distribution-search,20308,19241,39549,1894.392897,False,0.0,moonshotai/Kimi-K2-Instruct-0905,distribution-search,1894.392897,False,0.2,False,1894.392897
bc86da49-4e7d-43f8-82c2-285937f191ae,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,together_ai,prove-plus-comm,1502,1260,2762,43.522987,False,0.0,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,prove-plus-comm,43.522987,False,0.0,False,43.522987
98091376-b51e-4e89-9202-c1f81028fef5,gpt-5-nano,openai,hf-model-inference,2653,2960,5613,902.801198,False,0.0,gpt-5-nano,hf-model-inference,902.801198,False,0.4,False,902.801198
a5e4f0bd-a43f-4ae8-85fe-0ef66ea804db,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,together_ai,reverse-engineering,6865,7473,14338,1800.046909,False,0.0,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,reverse-engineering,1800.046909,False,0.0,False,1800.046909
90c3eb82-fe6b-4932-be3d-0839a4e097c3,grok-4-0709,xai,qemu-alpine-ssh,1563,1154,2717,251.76765,False,0.0,grok-4-0709,qemu-alpine-ssh,251.76765,False,0.0,False,251.76765
d34bf7d6-1b8c-45c3-bc20-41884ae6f456,gpt-5,openai,path-tracing,10996,7299,18295,1854.889349,False,0.0,gpt-5,path-tracing,1854.889349,False,0.0,False,1854.889349
7f6f52d4-ea16-4dda-a939-e97125f3c238,moonshotai/Kimi-K2-Instruct-0905,together_ai,polyglot-c-py,8920,10366,19286,900.018897,False,0.0,moonshotai/Kimi-K2-Instruct-0905,polyglot-c-py,900.018897,False,0.0,False,900.018897
86622a61-f9e8-4d0b-92e1-a181fca4b05f,deepseek-ai/DeepSeek-V3.1,together_ai,port-compressor,51271,34832,86103,758.673041,False,0.0,deepseek-ai/DeepSeek-V3.1,port-compressor,758.673041,False,0.0,False,758.673041
cb14cfbb-c94d-4084-b37e-911fe14b8535,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,together_ai,vulnerable-secret,14100,6814,20914,883.723027,True,1.0,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,vulnerable-secret,883.723027,True,0.4,True,883.723027
0467048b-359c-4fbc-b476-c0da50e7b624,grok-code-fast-1,xai,winning-avg-corewars,12842,8186,21028,574.616095,False,0.0,grok-code-fast-1,winning-avg-corewars,574.616095,False,0.0,False,574.616095
b176b07f-ca2d-408e-aa9b-3414a26fc467,grok-4-0709,xai,install-klee-minimal,11189,2172,13361,908.183209,False,0.0,grok-4-0709,install-klee-minimal,908.183209,False,0.0,False,908.183209
5e4b6f8d-b35e-4793-9f6d-c74b37a9e9e5,grok-code-fast-1,xai,write-compressor,3732,2305,6037,234.927039,False,0.0,grok-code-fast-1,write-compressor,234.927039,False,0.0,False,234.927039
6e6d6d57-1538-4828-a31e-9f5deec24cd9,gemini-2.5-pro,gemini,db-wal-recovery,10935,4534,15469,903.184844,False,0.0,gemini-2.5-pro,db-wal-recovery,903.184844,False,0.0,False,903.184844
342a6d2b-e1d9-429a-adf3-5c1287115a2c,grok-code-fast-1,xai,qemu-startup,1391,1187,2578,134.143608,False,0.0,grok-code-fast-1,qemu-startup,134.143608,False,0.0,False,134.143608
0746c0de-34ec-481b-b047-43df4731a485,claude-opus-4-1-20250805,anthropic,path-tracing,58376,55840,114216,1800.001086,False,0.0,claude-opus-4-1-20250805,path-tracing,1800.001086,False,0.0,False,1800.001086
2a6609c0-65b1-47f6-abb1-b00fef77a766,claude-opus-4-1-20250805,anthropic,count-dataset-tokens,8306,2608,10914,176.177157,False,0.0,claude-opus-4-1-20250805,count-dataset-tokens,176.177157,False,0.0,False,176.177157
242d06d7-714c-4f0b-8b18-aea9c13ffaf7,zai-org/GLM-4.5-Air-FP8,together_ai,sqlite-with-gcov,9375,2454,11829,674.239474,False,0.0,zai-org/GLM-4.5-Air-FP8,sqlite-with-gcov,674.239474,False,0.6,False,674.239474
97fcdb6c-20d8-433f-abd1-c71b85cd7324,deepseek-ai/DeepSeek-V3.1,together_ai,merge-diff-arc-agi-task,18978,11400,30378,387.762671,False,0.0,deepseek-ai/DeepSeek-V3.1,merge-diff-arc-agi-task,387.762671,False,0.2,False,387.762671
6747793e-147a-4d60-9c25-5b13ee9946ab,zai-org/GLM-4.5-Air-FP8,together_ai,log-summary-date-ranges,7494,2633,10127,76.797332,True,1.0,zai-org/GLM-4.5-Air-FP8,log-summary-date-ranges,76.797332,True,0.8,True,76.797332
de8815d3-c935-4a74-a7fe-af4eccf048c6,grok-code-fast-1,xai,count-dataset-tokens,10992,2945,13937,255.548271,False,0.0,grok-code-fast-1,count-dataset-tokens,255.548271,False,0.0,False,255.548271
8b9d43ac-8bcb-44b7-afc7-0c0e222215f7,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,together_ai,schemelike-metacircular-eval,24331,24935,49266,1993.440478,False,0.0,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,schemelike-metacircular-eval,1993.440478,False,0.0,False,1993.440478
455b84ed-16fe-4d1b-8c20-5eded2d7c0f7,deepseek-ai/DeepSeek-V3.1,together_ai,git-leak-recovery,2485,1508,3993,86.361018,True,1.0,deepseek-ai/DeepSeek-V3.1,git-leak-recovery,86.361018,True,0.6,True,86.361018
6626d907-53dc-493f-a9d5-1c26a5a909a7,gpt-5-nano,openai,openssl-selfsigned-cert,11841,14620,26461,907.278233,False,0.0,gpt-5-nano,openssl-selfsigned-cert,907.278233,False,0.6,False,907.278233
f52872bf-7858-4875-85b8-93ad80211795,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,together_ai,run-pdp11-code,5933,1353,7286,141.756492,False,0.0,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,run-pdp11-code,141.756492,False,0.0,False,141.756492
c8b5b68b-7386-4a2c-8763-7a2078e51065,claude-opus-4-1-20250805,anthropic,large-scale-text-editing,6138,4297,10435,315.583443,False,0.0,claude-opus-4-1-20250805,large-scale-text-editing,315.583443,False,0.6666666666666666,False,315.583443
b37c917b-c336-4b4c-89b8-2c46c5227376,gemini-2.5-pro,gemini,torch-tensor-parallelism,2038,1413,3451,71.931027,False,0.0,gemini-2.5-pro,torch-tensor-parallelism,71.931027,False,0.0,False,71.931027
7cc81acf-c15b-4148-bd0e-e82fc04c9447,claude-opus-4-1-20250805,anthropic,dna-insert,7517,4418,11935,145.54479,False,0.0,claude-opus-4-1-20250805,dna-insert,145.54479,False,0.0,False,145.54479
cdb4125b-aab0-4e5b-ae65-d04645d202ff,claude-opus-4-1-20250805,anthropic,write-compressor,21675,19311,40986,900.00478,False,0.0,claude-opus-4-1-20250805,write-compressor,900.00478,False,0.0,False,900.00478
90be352b-40b1-4d3b-aedb-7baca3e0d05f,OpenAI/gpt-oss-20B,together_ai,extract-elf,610,1415,2025,42.176015,False,0.0,OpenAI/gpt-oss-20B,extract-elf,42.176015,False,0.2,False,42.176015
f50b997e-5703-4006-8c6d-0aa3590f3f6c,claude-sonnet-4-20250514,anthropic,schemelike-metacircular-eval,18312,15127,33439,2400.026386,False,0.0,claude-sonnet-4-20250514,schemelike-metacircular-eval,2400.026386,False,0.0,False,2400.026386
ad0752fc-e8fb-4647-aefd-387f1b0ffd4f,zai-org/GLM-4.5-Air-FP8,together_ai,build-initramfs-qemu,5510,3077,8587,284.491387,False,0.0,zai-org/GLM-4.5-Air-FP8,build-initramfs-qemu,284.491387,False,0.0,False,284.491387
855c43de-db94-4716-bd16-447df015a462,gpt-5-nano,openai,install-klee-minimal,4103,1786,5889,908.930039,False,0.0,gpt-5-nano,install-klee-minimal,908.930039,False,0.0,False,908.930039
0f2bae12-7846-4c95-be69-4cfb7d4428b2,zai-org/GLM-4.5-Air-FP8,together_ai,adaptive-rejection-sampler,14769,12622,27391,900.006828,False,0.0,zai-org/GLM-4.5-Air-FP8,adaptive-rejection-sampler,900.006828,False,0.0,False,900.006828
9592c3f0-7cc6-4178-9fd4-d5b12a2c7165,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,together_ai,video-processing,5106,4243,9349,370.757384,False,0.0,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,video-processing,370.757384,False,0.0,False,370.757384
9c941f45-1745-4981-9daa-7810f42a497a,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,together_ai,fix-code-vulnerability,17983,8598,26581,900.661841,False,0.0,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,fix-code-vulnerability,900.661841,False,0.4,False,900.661841
f7f8a619-775b-4943-b928-b62e1f1b0a58,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,together_ai,bn-fit-modify,16703,8183,24886,766.836765,False,0.0,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,bn-fit-modify,766.836765,False,0.0,False,766.836765
3b63fa9d-4a69-4516-b287-e02da3b7abbf,gemini-2.5-pro,gemini,largest-eigenval,5696,4533,10229,900.000734,False,0.0,gemini-2.5-pro,largest-eigenval,900.000734,False,0.0,False,900.000734
775c5cd7-3231-475c-9df8-285ce29f09b4,claude-opus-4-1-20250805,anthropic,make-mips-interpreter,26107,23325,49432,1800.101062,False,0.0,claude-opus-4-1-20250805,make-mips-interpreter,1800.101062,False,0.0,False,1800.101062
1a96515e-cd03-4409-b6c9-f5529def8d50,moonshotai/Kimi-K2-Instruct-0905,together_ai,pypi-server,8359,5782,14141,667.874785,False,0.0,moonshotai/Kimi-K2-Instruct-0905,pypi-server,667.874785,False,0.2,False,667.874785
2b10c226-9066-4427-9cba-04d42132dc88,gpt-5,openai,polyglot-c-py,1441,1685,3126,281.662106,False,0.0,gpt-5,polyglot-c-py,281.662106,False,0.0,False,281.662106
78e2e2b6-991b-4273-834d-4955844f83ee,grok-code-fast-1,xai,dna-insert,5225,1798,7023,190.506054,False,0.0,grok-code-fast-1,dna-insert,190.506054,False,0.0,False,190.506054
6bafa982-1d1f-4c1d-8a4a-69a934c4bd71,gpt-5,openai,make-mips-interpreter,14544,32754,47298,1809.734291,False,0.0,gpt-5,make-mips-interpreter,1809.734291,False,0.0,False,1809.734291
856688c1-a118-4a91-87f9-6d6ceec6479f,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,together_ai,torch-tensor-parallelism,4384,3184,7568,171.888906,False,0.0,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,torch-tensor-parallelism,171.888906,False,0.0,False,171.888906
59b5f829-1e37-4cd7-9f05-8ee6c1d89995,claude-sonnet-4-20250514,anthropic,financial-document-processor,20079,6302,26381,486.849086,False,0.0,claude-sonnet-4-20250514,financial-document-processor,486.849086,False,0.2,False,486.849086
e6b2a61f-ec42-4867-af51-4563257f6369,gpt-5-mini,openai,sparql-university,4146,3235,7381,171.778461,False,0.0,gpt-5-mini,sparql-university,171.778461,False,0.0,False,171.778461
aa83a5bc-d5b8-40fc-8454-ee84a5f9d40c,OpenAI/gpt-oss-20B,together_ai,sqlite-db-truncate,1148,1872,3020,78.374347,False,0.0,OpenAI/gpt-oss-20B,sqlite-db-truncate,78.374347,False,0.0,False,78.374347
26729bb1-d9ff-4d90-bd8d-56932cb0d7b4,claude-sonnet-4-20250514,anthropic,pypi-server,6475,4995,11470,518.259086,True,1.0,claude-sonnet-4-20250514,pypi-server,518.259086,True,0.8,True,518.259086
405403de-3306-45bb-b4ee-d0b097e5f5b8,gemini-2.5-flash,gemini,reverse-engineering,17468,11725,29193,727.750811,False,0.0,gemini-2.5-flash,reverse-engineering,727.750811,False,0.0,False,727.750811
8a89b0a1-41f0-451f-a839-06e15dc9bee6,openai/gpt-oss-120b,together_ai,write-compressor,7116,5893,13009,900.034653,False,0.0,openai/gpt-oss-120b,write-compressor,900.034653,False,0.0,False,900.034653
c12db0fb-59fb-409f-8a42-3e9aa3a207e2,gpt-5-mini,openai,password-recovery,4514,7104,11618,915.622287,False,0.0,gpt-5-mini,password-recovery,915.622287,False,0.0,False,915.622287
aa63a451-665d-4dd6-84f0-17468df2227d,grok-code-fast-1,xai,fix-code-vulnerability,16849,6584,23433,900.071085,False,0.0,grok-code-fast-1,fix-code-vulnerability,900.071085,False,0.0,False,900.071085
dfe57fb1-f712-413d-a882-bbabad11d763,claude-opus-4-1-20250805,anthropic,qemu-alpine-ssh,2482,2460,4942,216.84273,True,1.0,claude-opus-4-1-20250805,qemu-alpine-ssh,216.84273,True,0.8571428571428571,True,216.84273
c3e27173-fb80-472d-8eb0-36b0f157a96e,gpt-5,openai,build-cython-ext,4769,4592,9361,900.031282,False,0.0,gpt-5,build-cython-ext,900.031282,False,0.0,False,900.031282
06db5486-4be0-4420-a5dd-06196167f155,moonshotai/Kimi-K2-Instruct-0905,together_ai,port-compressor,58299,33417,91716,3618.151075,False,0.0,moonshotai/Kimi-K2-Instruct-0905,port-compressor,3618.151075,False,0.0,False,3618.151075
f6c2aae5-9a7c-4670-9fcc-51c0a8a8f1f5,gpt-5-mini,openai,password-recovery,7027,5911,12938,900.104368,False,0.0,gpt-5-mini,password-recovery,900.104368,False,0.0,False,900.104368
46815717-e762-4fac-9c27-cb64ac1e78a0,zai-org/GLM-4.5-Air-FP8,together_ai,sqlite-with-gcov,14035,2871,16906,508.10642,False,0.0,zai-org/GLM-4.5-Air-FP8,sqlite-with-gcov,508.10642,False,0.6,False,508.10642
ce6b390c-9cb0-43e2-a581-b7cd2f8ef136,grok-code-fast-1,xai,mteb-leaderboard,930,441,1371,334.936862,False,0.0,grok-code-fast-1,mteb-leaderboard,334.936862,False,0.0,False,334.936862
c6adf3d9-f323-481f-a15f-75adf828209b,zai-org/GLM-4.5-Air-FP8,together_ai,run-pdp11-code,5517,5102,10619,555.972537,False,0.0,zai-org/GLM-4.5-Air-FP8,run-pdp11-code,555.972537,False,0.0,False,555.972537
6358a638-898e-470f-8e83-71e5ed5da4e6,gemini-2.5-flash,gemini,polyglot-rust-c,2334,3813,6147,207.448773,False,0.0,gemini-2.5-flash,polyglot-rust-c,207.448773,False,0.0,False,207.448773
a0982491-253e-488f-9e63-cd1163e81581,gemini-2.5-flash,gemini,circuit-fibsqrt,34068,63885,97953,3605.968766,False,0.0,gemini-2.5-flash,circuit-fibsqrt,3605.968766,False,0.0,False,3605.968766
d9161c9e-95b9-404e-8e29-5e2806179721,OpenAI/gpt-oss-20B,together_ai,chess-best-move,269,826,1095,35.322172,False,0.0,OpenAI/gpt-oss-20B,chess-best-move,35.322172,False,0.0,False,35.322172
3d9e25c2-33b9-459f-a20c-ed3e951a6e5e,gemini-2.5-flash,gemini,build-pov-ray,18948,7437,26385,786.053583,False,0.0,gemini-2.5-flash,build-pov-ray,786.053583,False,0.0,False,786.053583
53057808-b2b1-4c79-b74e-8f5d347f9681,gpt-5-nano,openai,extract-elf,19791,14680,34471,794.774017,True,1.0,gpt-5-nano,extract-elf,794.774017,True,0.2,True,794.774017
a8203cf0-f2d6-4f59-91da-80b8b0c3076d,grok-code-fast-1,xai,form-filling,7743,5802,13545,310.594237,True,1.0,grok-code-fast-1,form-filling,310.594237,True,0.6,True,310.594237
51edb7ae-065b-4b87-8b97-ca0ab23d0e58,gemini-2.5-pro,gemini,path-tracing-reverse,6742,5450,12192,867.449715,False,0.0,gemini-2.5-pro,path-tracing-reverse,867.449715,False,0.0,False,867.449715
aced6db1-10a1-4e04-bd71-1e5fadde2767,zai-org/GLM-4.5-Air-FP8,together_ai,qemu-startup,4225,7551,11776,471.67324,False,0.0,zai-org/GLM-4.5-Air-FP8,qemu-startup,471.67324,False,0.2,False,471.67324
e0b03cca-11df-45ca-8229-5dcec2e172ce,OpenAI/gpt-oss-20B,together_ai,feal-differential-cryptanalysis,1736,8239,9975,2439.887236,False,0.0,OpenAI/gpt-oss-20B,feal-differential-cryptanalysis,2439.887236,False,0.0,False,2439.887236
54efa7af-b259-4c81-8b78-cbd714ec1683,openai/gpt-oss-120b,together_ai,crack-7z-hash,11025,6457,17482,459.091632,False,0.0,openai/gpt-oss-120b,crack-7z-hash,459.091632,False,0.0,False,459.091632
9adf687d-9e4b-4a7b-a3e3-1a7cedb106ad,gpt-5,openai,constraints-scheduling,3569,1421,4990,330.293856,True,1.0,gpt-5,constraints-scheduling,330.293856,True,0.8571428571428571,True,330.293856
1f283767-4817-4621-b07d-44965a467ca5,gemini-2.5-pro,gemini,make-doom-for-mips,16809,3985,20794,905.351779,False,0.0,gemini-2.5-pro,make-doom-for-mips,905.351779,False,0.0,False,905.351779
75785621-085c-42c0-8e81-a311e07ee265,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,together_ai,fix-code-vulnerability,13584,5644,19228,551.125782,True,1.0,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,fix-code-vulnerability,551.125782,True,0.4,True,551.125782
3943b20c-5e58-43e3-9076-ccef81806721,gemini-2.5-flash,gemini,vulnerable-secret,7627,8069,15696,900.256038,False,0.0,gemini-2.5-flash,vulnerable-secret,900.256038,False,0.0,False,900.256038
879cef1a-291d-41ff-8e8b-723d9443e3ba,gpt-5-mini,openai,qemu-alpine-ssh,3954,6891,10845,941.082539,False,0.0,gpt-5-mini,qemu-alpine-ssh,941.082539,False,0.0,False,941.082539
f6a6cef1-d9d8-4245-8f87-fb3f3f47e48e,gpt-5,openai,chess-best-move,14392,10309,24701,902.477519,False,0.0,gpt-5,chess-best-move,902.477519,False,0.0,False,902.477519
6338fa2a-0fd2-4c02-935e-2f89055bf215,deepseek-ai/DeepSeek-V3.1,together_ai,sqlite-with-gcov,9338,1425,10763,392.713251,True,1.0,deepseek-ai/DeepSeek-V3.1,sqlite-with-gcov,392.713251,True,0.8,True,392.713251
055fa93a-23d9-4288-bddb-ee846c467655,gpt-5-mini,openai,wasm-pipeline,6316,6265,12581,322.877102,True,1.0,gpt-5-mini,wasm-pipeline,322.877102,True,0.6,True,322.877102
23209f71-78f2-4b62-994b-8000a97430c8,gpt-5-mini,openai,pytorch-model-recovery,6982,7691,14673,402.367435,False,0.0,gpt-5-mini,pytorch-model-recovery,402.367435,False,0.0,False,402.367435
6bc07c9a-12d2-4db9-95c7-869a58990822,deepseek-ai/DeepSeek-V3.1,together_ai,build-cython-ext,15227,4938,20165,590.375358,False,0.0,deepseek-ai/DeepSeek-V3.1,build-cython-ext,590.375358,False,0.0,False,590.375358
55fa376c-6a82-481a-9290-ae8db06fb526,claude-sonnet-4-20250514,anthropic,cobol-modernization,6801,4684,11485,429.120695,True,1.0,claude-sonnet-4-20250514,cobol-modernization,429.120695,True,1.0,True,429.120695
8969b231-a1a2-423b-815e-4bf4cf94ae76,claude-opus-4-1-20250805,anthropic,log-summary-date-ranges,7694,2151,9845,91.415281,True,1.0,claude-opus-4-1-20250805,log-summary-date-ranges,91.415281,True,0.8888888888888888,True,91.415281
c936df74-0c2a-4003-a8e9-7678b8b1b0ca,deepseek-ai/DeepSeek-V3.1,together_ai,build-cython-ext,20640,5162,25802,795.004501,False,0.0,deepseek-ai/DeepSeek-V3.1,build-cython-ext,795.004501,False,0.0,False,795.004501
b9a2fb57-47d2-434c-a42e-445d31204299,gpt-5-nano,openai,build-pov-ray,20466,32026,52492,6019.158278,False,0.0,gpt-5-nano,build-pov-ray,6019.158278,False,0.0,False,6019.158278
6039b297-c1ce-460a-b6c6-492f6a154c92,deepseek-ai/DeepSeek-V3.1,together_ai,large-scale-text-editing,10829,12560,23389,906.150451,False,0.0,deepseek-ai/DeepSeek-V3.1,large-scale-text-editing,906.150451,False,0.0,False,906.150451
1ae3b58f-28ca-412b-962d-2e29e0651b17,gpt-5,openai,schemelike-metacircular-eval,13061,24609,37670,2411.939929,False,0.0,gpt-5,schemelike-metacircular-eval,2411.939929,False,0.0,False,2411.939929
dc2307f9-bb45-42a0-a9d9-98cb6da01938,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,together_ai,prove-plus-comm,5070,5446,10516,913.233448,False,0.0,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,prove-plus-comm,913.233448,False,0.2,False,913.233448
b5bf16ef-04e8-4633-8603-da2d849920e5,grok-4-0709,xai,build-initramfs-qemu,5295,4353,9648,900.00104,False,0.0,grok-4-0709,build-initramfs-qemu,900.00104,False,0.0,False,900.00104
0edb7b99-353c-46c4-a818-5eff90d1df83,gemini-2.5-flash,gemini,distribution-search,44551,50382,94933,3600.053689,False,0.0,gemini-2.5-flash,distribution-search,3600.053689,False,0.0,False,3600.053689
98cfd85b-4705-4b86-b069-39da3b5dfaf3,gemini-2.5-flash,gemini,model-extraction-relu-logits,2955,5193,8148,904.734862,True,1.0,gemini-2.5-flash,model-extraction-relu-logits,904.734862,True,0.2,True,904.734862
6d544b26-fd7d-4ef4-8682-50666e5bb0fe,gpt-5-nano,openai,nginx-request-logging,4987,4615,9602,900.667918,False,0.0,gpt-5-nano,nginx-request-logging,900.667918,False,0.0,False,900.667918
7ed960d8-2fa5-4dda-9db8-a167419401f4,moonshotai/Kimi-K2-Instruct-0905,together_ai,port-compressor,36712,18348,55060,3600.513314,False,0.0,moonshotai/Kimi-K2-Instruct-0905,port-compressor,3600.513314,False,0.0,False,3600.513314
dfe643eb-2a79-4085-8378-ccdeb30c6a4a,zai-org/GLM-4.5-Air-FP8,together_ai,make-doom-for-mips,18699,6325,25024,905.865221,False,0.0,zai-org/GLM-4.5-Air-FP8,make-doom-for-mips,905.865221,False,0.0,False,905.865221
f8ba3417-ba0e-4b06-8874-24f5f2e04043,grok-code-fast-1,xai,polyglot-c-py,1203,666,1869,80.655392,False,0.0,grok-code-fast-1,polyglot-c-py,80.655392,False,0.0,False,80.655392
19f8b9fe-a1fd-40ea-84e1-16d498115663,openai/gpt-oss-120b,together_ai,video-processing,1878,1283,3161,49.491286,False,0.0,openai/gpt-oss-120b,video-processing,49.491286,False,0.0,False,49.491286
8d3adc34-f187-4fd7-b340-af9148621a19,gpt-5-nano,openai,gpt2-codegolf,1285,1335,2620,102.798116,False,0.0,gpt-5-nano,gpt2-codegolf,102.798116,False,0.0,False,102.798116
71ba4fdb-231b-4d62-865a-07d941082ef1,gemini-2.5-pro,gemini,bn-fit-modify,18173,4909,23082,1141.810501,False,0.0,gemini-2.5-pro,bn-fit-modify,1141.810501,False,0.0,False,1141.810501
6bade9a9-4f4d-4a4c-9f47-b3ac7e6a0601,grok-code-fast-1,xai,path-tracing-reverse,9483,5609,15092,855.003376,False,0.0,grok-code-fast-1,path-tracing-reverse,855.003376,False,0.0,False,855.003376
bb20ae24-0979-4e17-94fc-16bff66a856e,deepseek-ai/DeepSeek-V3.1,together_ai,pytorch-model-recovery,11482,9029,20511,908.910899,False,0.0,deepseek-ai/DeepSeek-V3.1,pytorch-model-recovery,908.910899,False,0.6,False,908.910899
6c42b8b7-454e-49ce-a596-ee97d6e4f1a4,openai/gpt-oss-120b,together_ai,count-dataset-tokens,3484,1829,5313,173.911279,False,0.0,openai/gpt-oss-120b,count-dataset-tokens,173.911279,False,0.0,False,173.911279
cbbab881-3117-4bcd-8627-2375f6e76ba7,openai/gpt-oss-120b,together_ai,install-windows-3.11,1433,794,2227,106.370422,False,0.0,openai/gpt-oss-120b,install-windows-3.11,106.370422,False,0.0,False,106.370422
7c0bb66a-fee2-44a9-a795-ce9b141e0eab,moonshotai/Kimi-K2-Instruct-0905,together_ai,pytorch-model-cli,16972,13925,30897,941.911409,False,0.0,moonshotai/Kimi-K2-Instruct-0905,pytorch-model-cli,941.911409,False,0.0,False,941.911409
aba0717e-fae8-4fda-a51c-ad26020e0f94,deepseek-ai/DeepSeek-V3.1,together_ai,polyglot-rust-c,4522,3678,8200,389.171353,False,0.0,deepseek-ai/DeepSeek-V3.1,polyglot-rust-c,389.171353,False,0.0,False,389.171353
a13e771c-3d30-41a6-b50e-ee754018657c,gemini-2.5-flash,gemini,make-doom-for-mips,6538,4101,10639,236.206561,False,0.0,gemini-2.5-flash,make-doom-for-mips,236.206561,False,0.0,False,236.206561
0acc683a-338b-457f-b9fb-a7d9f9d733a8,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,together_ai,fix-git,5695,3029,8724,330.564566,True,1.0,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,fix-git,330.564566,True,1.0,True,330.564566
0aff3637-463e-403b-80cd-fb97af8c5493,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,together_ai,install-windows-3.11,16991,10266,27257,1484.71183,False,0.0,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,install-windows-3.11,1484.71183,False,0.0,False,1484.71183
b86f0b24-e961-43a0-8712-515abb171646,OpenAI/gpt-oss-20B,together_ai,cobol-modernization,1082,629,1711,914.552962,False,0.0,OpenAI/gpt-oss-20B,cobol-modernization,914.552962,False,0.0,False,914.552962
cb0a58be-813e-4e99-b67a-5b033eeeeceb,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,together_ai,train-fasttext,25155,8707,33862,3384.744772,False,0.0,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,train-fasttext,3384.744772,False,0.0,False,3384.744772
be5c8570-3b01-42c3-8d7b-54cc7e571171,openai/gpt-oss-120b,together_ai,pytorch-model-recovery,22400,19670,42070,900.968414,False,0.0,openai/gpt-oss-120b,pytorch-model-recovery,900.968414,False,0.4,False,900.968414
36b8b409-f1f9-4459-af0a-3eaa448c3a8b,deepseek-ai/DeepSeek-V3.1,together_ai,break-filter-js-from-html,2467,2578,5045,423.41117,False,0.0,deepseek-ai/DeepSeek-V3.1,break-filter-js-from-html,423.41117,False,0.0,False,423.41117
17323233-52d7-46e3-9451-02d01b0c8eaa,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,together_ai,nginx-request-logging,5379,2898,8277,516.70874,False,0.0,meta-llama/Llama-4-Maverick-17B-128E-Instruct-FP8,nginx-request-logging,516.70874,False,0.0,False,516.70874
352afbf5-0d59-4617-a582-051cc17a0b21,claude-sonnet-4-20250514,anthropic,hf-model-inference,6007,3772,9779,451.788547,False,0.0,claude-sonnet-4-20250514,hf-model-inference,451.788547,False,0.2,False,451.788547
1ac0e3a1-42a1-44bd-ade4-9d833c77b6e0,OpenAI/gpt-oss-20B,together_ai,sparql-university,546,4775,5321,248.53364,False,0.0,OpenAI/gpt-oss-20B,sparql-university,248.53364,False,0.0,False,248.53364
25759d41-77bb-486f-abe6-672138e141d6,gemini-2.5-pro,gemini,dna-assembly,9840,4886,14726,657.69496,False,0.0,gemini-2.5-pro,dna-assembly,657.69496,False,0.0,False,657.69496
911113af-fb85-422f-b760-17ade4dea452,gemini-2.5-flash,gemini,qemu-startup,1207,997,2204,138.383353,True,1.0,gemini-2.5-flash,qemu-startup,138.383353,True,0.2,True,138.383353
eedd1016-cf0a-4448-a5fe-876954b7edf1,grok-4-0709,xai,gpt2-codegolf,925,402,1327,192.891878,False,0.0,grok-4-0709,gpt2-codegolf,192.891878,False,0.0,False,192.891878
eb211567-6114-451a-a756-de4601439e6e,gemini-2.5-pro,gemini,reshard-c4-data,8721,4094,12815,280.366479,False,0.0,gemini-2.5-pro,reshard-c4-data,280.366479,False,0.0,False,280.366479
